DirectorNumber,Fullname,Role,Appointedon,ResignationDate,Companynumber,Companyname,StartDate_y,EndDate_y,DirectorNumber_y,Role_y,isDirector_x,isDirector_y,isActive_x,isActive_y,overlap,weight,Day_x,Day_y
9f1a989b,SHAW SUSAN,CURRENT SECRETARY,2016-07-29,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,200e24c8,CURRENT DIRECTOR,0.5,1,1,1,1230,1230,1830,1229
9f1a989b,SHAW SUSAN,CURRENT SECRETARY,2016-07-29,2021-08-02,3866683,SKILLS FOR CARE LTD,2019-07-03,2021-08-02,f513800b,CURRENT DIRECTOR,0.5,1,1,1,762,762,1830,761
9f1a989b,SHAW SUSAN,CURRENT SECRETARY,2016-07-29,2021-08-02,3866683,SKILLS FOR CARE LTD,2017-06-28,2021-08-02,fb1e2410,CURRENT DIRECTOR,0.5,1,1,1,1497,1497,1830,1496
8375a4c5,TOWNS DAVID CALDER,RESIGNED SECRETARY,2005-10-13,2016-07-29,3866683,SKILLS FOR CARE LTD,2016-07-29,2021-08-02,9f1a989b,CURRENT SECRETARY,0.5,0.5,0.5,1,1,0.5,3942,1830
8375a4c5,TOWNS DAVID CALDER,RESIGNED SECRETARY,2005-10-13,2016-07-29,3866683,SKILLS FOR CARE LTD,2008-11-26,2014-11-18,ba7ad516,RESIGNED DIRECTOR,0.5,1,0.5,0.5,2184,1092.0,3942,2183
8375a4c5,TOWNS DAVID CALDER,RESIGNED SECRETARY,2005-10-13,2016-07-29,3866683,SKILLS FOR CARE LTD,2012-11-22,2014-11-18,3164cb43,RESIGNED DIRECTOR,0.5,1,0.5,0.5,727,363.5,3942,726
8375a4c5,TOWNS DAVID CALDER,RESIGNED SECRETARY,2005-10-13,2016-07-29,3866683,SKILLS FOR CARE LTD,2014-11-18,2021-08-02,20f901a7,CURRENT DIRECTOR,0.5,1,0.5,1,620,310.0,3942,2449
8375a4c5,TOWNS DAVID CALDER,RESIGNED SECRETARY,2005-10-13,2016-07-29,3866683,SKILLS FOR CARE LTD,2003-05-21,2015-10-08,be7417a4,RESIGNED DIRECTOR,0.5,1,0.5,0.5,3648,1824.0,3942,4523
8375a4c5,TOWNS DAVID CALDER,RESIGNED SECRETARY,2005-10-13,2016-07-29,3866683,SKILLS FOR CARE LTD,2005-02-08,2014-11-18,61dcaaa9,RESIGNED DIRECTOR,0.5,1,0.5,0.5,3324,1662.0,3942,3570
8375a4c5,TOWNS DAVID CALDER,RESIGNED SECRETARY,2005-10-13,2016-07-29,3866683,SKILLS FOR CARE LTD,2015-10-08,2021-08-02,76bdcefd,CURRENT DIRECTOR,0.5,1,0.5,1,296,148.0,3942,2125
bd13cd1d,BAILEY SUZIE,CURRENT DIRECTOR,2018-10-24,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-07-29,2021-08-02,9f1a989b,CURRENT SECRETARY,1,0.5,1,1,1014,1014,1013,1830
bd13cd1d,BAILEY SUZIE,CURRENT DIRECTOR,2018-10-24,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,498af672,CURRENT DIRECTOR,1,1,1,1,1014,1014,1013,1229
bd13cd1d,BAILEY SUZIE,CURRENT DIRECTOR,2018-10-24,2021-08-02,3866683,SKILLS FOR CARE LTD,2014-11-18,2021-08-02,20f901a7,CURRENT DIRECTOR,1,1,1,1,1014,1014,1013,2449
bd13cd1d,BAILEY SUZIE,CURRENT DIRECTOR,2018-10-24,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,43c9461a,CURRENT DIRECTOR,1,1,1,1,1014,1014,1013,1229
bd13cd1d,BAILEY SUZIE,CURRENT DIRECTOR,2018-10-24,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2021-08-02,6e862b2f,CURRENT DIRECTOR,1,1,1,1,1014,1014,1013,1748
bd13cd1d,BAILEY SUZIE,CURRENT DIRECTOR,2018-10-24,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,6bcaf074,CURRENT DIRECTOR,1,1,1,1,1014,1014,1013,1013
bd13cd1d,BAILEY SUZIE,CURRENT DIRECTOR,2018-10-24,2021-08-02,3866683,SKILLS FOR CARE LTD,2015-10-08,2021-08-02,76bdcefd,CURRENT DIRECTOR,1,1,1,1,1014,1014,1013,2125
bd13cd1d,BAILEY SUZIE,CURRENT DIRECTOR,2018-10-24,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-12-14,2021-08-02,f3c14e8a,CURRENT DIRECTOR,1,1,1,1,1014,1014,1013,1692
bd13cd1d,BAILEY SUZIE,CURRENT DIRECTOR,2018-10-24,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,200e24c8,CURRENT DIRECTOR,1,1,1,1,1014,1014,1013,1229
bd13cd1d,BAILEY SUZIE,CURRENT DIRECTOR,2018-10-24,2021-08-02,3866683,SKILLS FOR CARE LTD,2019-07-03,2021-08-02,f513800b,CURRENT DIRECTOR,1,1,1,1,762,762,1013,761
bd13cd1d,BAILEY SUZIE,CURRENT DIRECTOR,2018-10-24,2021-08-02,3866683,SKILLS FOR CARE LTD,2017-06-28,2021-08-02,fb1e2410,CURRENT DIRECTOR,1,1,1,1,1014,1014,1013,1496
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-07-29,2021-08-02,9f1a989b,CURRENT SECRETARY,1,0.5,1,1,1230,1230,1229,1830
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,bd13cd1d,CURRENT DIRECTOR,1,1,1,1,1014,1014,1229,1013
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2014-11-18,2021-08-02,20f901a7,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,2449
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2018-03-22,a0edba86,RESIGNED DIRECTOR,1,1,1,0.5,1,1,1229,519
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2018-03-22,929a4c20,RESIGNED DIRECTOR,1,1,1,0.5,1,1,1229,519
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,43c9461a,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,1229
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2021-08-02,6e862b2f,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,1748
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,6bcaf074,CURRENT DIRECTOR,1,1,1,1,1014,1014,1229,1013
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2015-10-08,2021-08-02,76bdcefd,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,2125
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-12-14,2021-08-02,f3c14e8a,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,1692
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,200e24c8,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,1229
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2019-07-03,2021-08-02,f513800b,CURRENT DIRECTOR,1,1,1,1,762,762,1229,761
498af672,BOTT SUSAN MARY,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2017-06-28,2021-08-02,fb1e2410,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,1496
ba7ad516,CROISDALE-APPLEBY DAVID,RESIGNED DIRECTOR,2008-11-26,2014-11-18,3866683,SKILLS FOR CARE LTD,2005-10-13,2016-07-29,8375a4c5,RESIGNED SECRETARY,1,0.5,0.5,0.5,2184,1092.0,2183,3942
ba7ad516,CROISDALE-APPLEBY DAVID,RESIGNED DIRECTOR,2008-11-26,2014-11-18,3866683,SKILLS FOR CARE LTD,2012-11-22,2014-11-18,3164cb43,RESIGNED DIRECTOR,1,1,0.5,0.5,727,363.5,2183,726
ba7ad516,CROISDALE-APPLEBY DAVID,RESIGNED DIRECTOR,2008-11-26,2014-11-18,3866683,SKILLS FOR CARE LTD,2014-11-18,2021-08-02,20f901a7,CURRENT DIRECTOR,1,1,0.5,1,1,0.5,2183,2449
ba7ad516,CROISDALE-APPLEBY DAVID,RESIGNED DIRECTOR,2008-11-26,2014-11-18,3866683,SKILLS FOR CARE LTD,2003-05-21,2015-10-08,be7417a4,RESIGNED DIRECTOR,1,1,0.5,0.5,2184,1092.0,2183,4523
ba7ad516,CROISDALE-APPLEBY DAVID,RESIGNED DIRECTOR,2008-11-26,2014-11-18,3866683,SKILLS FOR CARE LTD,2005-02-08,2014-11-18,61dcaaa9,RESIGNED DIRECTOR,1,1,0.5,0.5,2184,1092.0,2183,3570
3164cb43,FELDON PETER FRANK KENNETH,RESIGNED DIRECTOR,2012-11-22,2014-11-18,3866683,SKILLS FOR CARE LTD,2005-10-13,2016-07-29,8375a4c5,RESIGNED SECRETARY,1,0.5,0.5,0.5,727,363.5,726,3942
3164cb43,FELDON PETER FRANK KENNETH,RESIGNED DIRECTOR,2012-11-22,2014-11-18,3866683,SKILLS FOR CARE LTD,2008-11-26,2014-11-18,ba7ad516,RESIGNED DIRECTOR,1,1,0.5,0.5,727,363.5,726,2183
3164cb43,FELDON PETER FRANK KENNETH,RESIGNED DIRECTOR,2012-11-22,2014-11-18,3866683,SKILLS FOR CARE LTD,2014-11-18,2021-08-02,20f901a7,CURRENT DIRECTOR,1,1,0.5,1,1,0.5,726,2449
3164cb43,FELDON PETER FRANK KENNETH,RESIGNED DIRECTOR,2012-11-22,2014-11-18,3866683,SKILLS FOR CARE LTD,2003-05-21,2015-10-08,be7417a4,RESIGNED DIRECTOR,1,1,0.5,0.5,727,363.5,726,4523
3164cb43,FELDON PETER FRANK KENNETH,RESIGNED DIRECTOR,2012-11-22,2014-11-18,3866683,SKILLS FOR CARE LTD,2005-02-08,2014-11-18,61dcaaa9,RESIGNED DIRECTOR,1,1,0.5,0.5,727,363.5,726,3570
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-07-29,2021-08-02,9f1a989b,CURRENT SECRETARY,1,0.5,1,1,1831,1831,2449,1830
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2005-10-13,2016-07-29,8375a4c5,RESIGNED SECRETARY,1,0.5,1,0.5,620,620,2449,3942
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,bd13cd1d,CURRENT DIRECTOR,1,1,1,1,1014,1014,2449,1013
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,498af672,CURRENT DIRECTOR,1,1,1,1,1230,1230,2449,1229
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2008-11-26,2014-11-18,ba7ad516,RESIGNED DIRECTOR,1,1,1,0.5,1,1,2449,2183
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2012-11-22,2014-11-18,3164cb43,RESIGNED DIRECTOR,1,1,1,0.5,1,1,2449,726
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2003-05-21,2015-10-08,be7417a4,RESIGNED DIRECTOR,1,1,1,0.5,325,325,2449,4523
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2018-03-22,a0edba86,RESIGNED DIRECTOR,1,1,1,0.5,520,520,2449,519
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2018-03-22,929a4c20,RESIGNED DIRECTOR,1,1,1,0.5,520,520,2449,519
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,43c9461a,CURRENT DIRECTOR,1,1,1,1,1230,1230,2449,1229
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2021-08-02,6e862b2f,CURRENT DIRECTOR,1,1,1,1,1749,1749,2449,1748
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,6bcaf074,CURRENT DIRECTOR,1,1,1,1,1014,1014,2449,1013
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2005-02-08,2014-11-18,61dcaaa9,RESIGNED DIRECTOR,1,1,1,0.5,1,1,2449,3570
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2015-10-08,2021-08-02,76bdcefd,CURRENT DIRECTOR,1,1,1,1,2126,2126,2449,2125
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-12-14,2021-08-02,f3c14e8a,CURRENT DIRECTOR,1,1,1,1,1693,1693,2449,1692
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,200e24c8,CURRENT DIRECTOR,1,1,1,1,1230,1230,2449,1229
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2019-07-03,2021-08-02,f513800b,CURRENT DIRECTOR,1,1,1,1,762,762,2449,761
20f901a7,GIBB MOIRA MARGARET,CURRENT DIRECTOR,2014-11-18,2021-08-02,3866683,SKILLS FOR CARE LTD,2017-06-28,2021-08-02,fb1e2410,CURRENT DIRECTOR,1,1,1,1,1497,1497,2449,1496
be7417a4,HODKINSON PETER GORDON,RESIGNED DIRECTOR,2003-05-21,2015-10-08,3866683,SKILLS FOR CARE LTD,2005-10-13,2016-07-29,8375a4c5,RESIGNED SECRETARY,1,0.5,0.5,0.5,3648,1824.0,4523,3942
be7417a4,HODKINSON PETER GORDON,RESIGNED DIRECTOR,2003-05-21,2015-10-08,3866683,SKILLS FOR CARE LTD,2008-11-26,2014-11-18,ba7ad516,RESIGNED DIRECTOR,1,1,0.5,0.5,2184,1092.0,4523,2183
be7417a4,HODKINSON PETER GORDON,RESIGNED DIRECTOR,2003-05-21,2015-10-08,3866683,SKILLS FOR CARE LTD,2012-11-22,2014-11-18,3164cb43,RESIGNED DIRECTOR,1,1,0.5,0.5,727,363.5,4523,726
be7417a4,HODKINSON PETER GORDON,RESIGNED DIRECTOR,2003-05-21,2015-10-08,3866683,SKILLS FOR CARE LTD,2014-11-18,2021-08-02,20f901a7,CURRENT DIRECTOR,1,1,0.5,1,325,162.5,4523,2449
be7417a4,HODKINSON PETER GORDON,RESIGNED DIRECTOR,2003-05-21,2015-10-08,3866683,SKILLS FOR CARE LTD,2005-02-08,2014-11-18,61dcaaa9,RESIGNED DIRECTOR,1,1,0.5,0.5,3571,1785.5,4523,3570
be7417a4,HODKINSON PETER GORDON,RESIGNED DIRECTOR,2003-05-21,2015-10-08,3866683,SKILLS FOR CARE LTD,2015-10-08,2021-08-02,76bdcefd,CURRENT DIRECTOR,1,1,0.5,1,1,0.5,4523,2125
a0edba86,JONES SAMANTHA GERALDINE,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2016-07-29,2021-08-02,9f1a989b,CURRENT SECRETARY,1,0.5,0.5,1,520,260.0,519,1830
a0edba86,JONES SAMANTHA GERALDINE,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,498af672,CURRENT DIRECTOR,1,1,0.5,1,1,0.5,519,1229
a0edba86,JONES SAMANTHA GERALDINE,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2014-11-18,2021-08-02,20f901a7,CURRENT DIRECTOR,1,1,0.5,1,520,260.0,519,2449
a0edba86,JONES SAMANTHA GERALDINE,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2016-10-19,2018-03-22,929a4c20,RESIGNED DIRECTOR,1,1,0.5,0.5,520,260.0,519,519
a0edba86,JONES SAMANTHA GERALDINE,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,43c9461a,CURRENT DIRECTOR,1,1,0.5,1,1,0.5,519,1229
a0edba86,JONES SAMANTHA GERALDINE,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2016-10-19,2021-08-02,6e862b2f,CURRENT DIRECTOR,1,1,0.5,1,520,260.0,519,1748
a0edba86,JONES SAMANTHA GERALDINE,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2015-10-08,2021-08-02,76bdcefd,CURRENT DIRECTOR,1,1,0.5,1,520,260.0,519,2125
a0edba86,JONES SAMANTHA GERALDINE,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2016-12-14,2021-08-02,f3c14e8a,CURRENT DIRECTOR,1,1,0.5,1,464,232.0,519,1692
a0edba86,JONES SAMANTHA GERALDINE,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,200e24c8,CURRENT DIRECTOR,1,1,0.5,1,1,0.5,519,1229
a0edba86,JONES SAMANTHA GERALDINE,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2017-06-28,2021-08-02,fb1e2410,CURRENT DIRECTOR,1,1,0.5,1,268,134.0,519,1496
929a4c20,KINGSTON PAUL ANTHONY,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2016-07-29,2021-08-02,9f1a989b,CURRENT SECRETARY,1,0.5,0.5,1,520,260.0,519,1830
929a4c20,KINGSTON PAUL ANTHONY,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,498af672,CURRENT DIRECTOR,1,1,0.5,1,1,0.5,519,1229
929a4c20,KINGSTON PAUL ANTHONY,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2014-11-18,2021-08-02,20f901a7,CURRENT DIRECTOR,1,1,0.5,1,520,260.0,519,2449
929a4c20,KINGSTON PAUL ANTHONY,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2016-10-19,2018-03-22,a0edba86,RESIGNED DIRECTOR,1,1,0.5,0.5,520,260.0,519,519
929a4c20,KINGSTON PAUL ANTHONY,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,43c9461a,CURRENT DIRECTOR,1,1,0.5,1,1,0.5,519,1229
929a4c20,KINGSTON PAUL ANTHONY,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2016-10-19,2021-08-02,6e862b2f,CURRENT DIRECTOR,1,1,0.5,1,520,260.0,519,1748
929a4c20,KINGSTON PAUL ANTHONY,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2015-10-08,2021-08-02,76bdcefd,CURRENT DIRECTOR,1,1,0.5,1,520,260.0,519,2125
929a4c20,KINGSTON PAUL ANTHONY,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2016-12-14,2021-08-02,f3c14e8a,CURRENT DIRECTOR,1,1,0.5,1,464,232.0,519,1692
929a4c20,KINGSTON PAUL ANTHONY,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,200e24c8,CURRENT DIRECTOR,1,1,0.5,1,1,0.5,519,1229
929a4c20,KINGSTON PAUL ANTHONY,RESIGNED DIRECTOR,2016-10-19,2018-03-22,3866683,SKILLS FOR CARE LTD,2017-06-28,2021-08-02,fb1e2410,CURRENT DIRECTOR,1,1,0.5,1,268,134.0,519,1496
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-07-29,2021-08-02,9f1a989b,CURRENT SECRETARY,1,0.5,1,1,1230,1230,1229,1830
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,bd13cd1d,CURRENT DIRECTOR,1,1,1,1,1014,1014,1229,1013
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,498af672,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,1229
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2014-11-18,2021-08-02,20f901a7,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,2449
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2018-03-22,a0edba86,RESIGNED DIRECTOR,1,1,1,0.5,1,1,1229,519
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2018-03-22,929a4c20,RESIGNED DIRECTOR,1,1,1,0.5,1,1,1229,519
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2021-08-02,6e862b2f,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,1748
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,6bcaf074,CURRENT DIRECTOR,1,1,1,1,1014,1014,1229,1013
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2015-10-08,2021-08-02,76bdcefd,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,2125
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-12-14,2021-08-02,f3c14e8a,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,1692
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,200e24c8,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,1229
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2019-07-03,2021-08-02,f513800b,CURRENT DIRECTOR,1,1,1,1,762,762,1229,761
43c9461a,MARUTHAPPU MAHIBEN,CURRENT DIRECTOR,2018-03-22,2021-08-02,3866683,SKILLS FOR CARE LTD,2017-06-28,2021-08-02,fb1e2410,CURRENT DIRECTOR,1,1,1,1,1230,1230,1229,1496
6e862b2f,MCMILLAN SUSAN MARY,CURRENT DIRECTOR,2016-10-19,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-07-29,2021-08-02,9f1a989b,CURRENT SECRETARY,1,0.5,1,1,1749,1749,1748,1830
6e862b2f,MCMILLAN SUSAN MARY,CURRENT DIRECTOR,2016-10-19,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,bd13cd1d,CURRENT DIRECTOR,1,1,1,1,1014,1014,1748,1013
6e862b2f,MCMILLAN SUSAN MARY,CURRENT DIRECTOR,2016-10-19,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,498af672,CURRENT DIRECTOR,1,1,1,1,1230,1230,1748,1229
6e862b2f,MCMILLAN SUSAN MARY,CURRENT DIRECTOR,2016-10-19,2021-08-02,3866683,SKILLS FOR CARE LTD,2014-11-18,2021-08-02,20f901a7,CURRENT DIRECTOR,1,1,1,1,1749,1749,1748,2449
6e862b2f,MCMILLAN SUSAN MARY,CURRENT DIRECTOR,2016-10-19,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2018-03-22,a0edba86,RESIGNED DIRECTOR,1,1,1,0.5,520,520,1748,519
6e862b2f,MCMILLAN SUSAN MARY,CURRENT DIRECTOR,2016-10-19,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2018-03-22,929a4c20,RESIGNED DIRECTOR,1,1,1,0.5,520,520,1748,519
6e862b2f,MCMILLAN SUSAN MARY,CURRENT DIRECTOR,2016-10-19,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,43c9461a,CURRENT DIRECTOR,1,1,1,1,1230,1230,1748,1229
6e862b2f,MCMILLAN SUSAN MARY,CURRENT DIRECTOR,2016-10-19,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,6bcaf074,CURRENT DIRECTOR,1,1,1,1,1014,1014,1748,1013
6e862b2f,MCMILLAN SUSAN MARY,CURRENT DIRECTOR,2016-10-19,2021-08-02,3866683,SKILLS FOR CARE LTD,2015-10-08,2021-08-02,76bdcefd,CURRENT DIRECTOR,1,1,1,1,1749,1749,1748,2125
6e862b2f,MCMILLAN SUSAN MARY,CURRENT DIRECTOR,2016-10-19,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-12-14,2021-08-02,f3c14e8a,CURRENT DIRECTOR,1,1,1,1,1693,1693,1748,1692
6e862b2f,MCMILLAN SUSAN MARY,CURRENT DIRECTOR,2016-10-19,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,200e24c8,CURRENT DIRECTOR,1,1,1,1,1230,1230,1748,1229
6e862b2f,MCMILLAN SUSAN MARY,CURRENT DIRECTOR,2016-10-19,2021-08-02,3866683,SKILLS FOR CARE LTD,2019-07-03,2021-08-02,f513800b,CURRENT DIRECTOR,1,1,1,1,762,762,1748,761
